B1,4446,ULS01,21888.280187296663,-20.150175866309233,652979.6971291951,76.77217034121922,27469.37605710947,-2.3124137372622724e-08
A2,4419,ULS01,-85.54524959792576,17292.292003272596,463498.6946277361,-21780.76144698122,-325.92740220172686,9.817085889313037e-08
A3,4426,ULS01,-84.23745429786385,-2746.7029414932713,876689.3265748639,3531.928901792442,-320.9447022161699,-8.715009650262025e-07
A4,4433,ULS01,-66.65029642375676,2853.56894301488,725555.5871231633,-3605.452642060861,-253.93762976116054,-1.5682797678993466e-06
A5,4440,ULS01,10466.987663655043,-8455.682184452095,948434.2778000673,10648.939110635647,13182.851834042507,-3.857450289544178
B1,4446,ULS01,21888.280187296663,-20.150175866309233,652979.6971291951,76.77217034121922,27469.37605710947,-2.3124137372622724e-08
B2,4453,ULS01,20780.54121741855,13061.882149354953,886747.8394108474,-16439.685143712093,26072.162508564532,3.0069885684984664e-06
B3,4460,ULS01,19243.53285525629,-1280.2872925009292,1168402.1433881284,1683.013848883025,24129.699860522247,5.181930834127407e-07
B4,4467,ULS01,18788.751602064625,-1353.8400478827634,1097213.143500437,1752.9799698615636,23587.472872409813,-1.6332041577331623e-06
B5,4474,ULS01,7819.389345709185,-11028.48696637844,1091850.0303060976,13970.115283265448,9790.735311720051,-1.240116998066326e-06
C1,4481,ULS01,-6405.189564294055,-21.398896940348052,1482521.4274053639,81.52979743417013,-8263.917458638169,-4.193838732161519e-08
C2,4488,ULS01,-3313.691770312723,-22.731474132029323,1610773.4810060433,86.60691747209974,-4363.140186934585,1.3306675126502313e-06
C3,4495,ULS01,445.09112336248813,-23.485964636694586,1515700.2090888626,89.48152448210045,391.21034731939466,3.840614617324012e-06
C4,4502,ULS01,2051.335421977348,-24.646396317321415,1475988.5300894338,93.90276938666872,2446.38218822715,6.987874286072597e-06
C5,4509,ULS01,1729.6770227039488,-26.716252642244566,1410686.8626583961,101.78892226779662,2084.011771911338,5.916303409258504e-06
D1,4516,ULS01,-1736.7821881801017,-17.754395023078416,1372221.8645756328,67.64424494828889,-2309.7996984562133,-1.1718232619731958e-08
D2,4523,ULS01,-5803.782366630921,-18.487047030882724,1381688.072171894,70.4356493672014,-7464.682020466698,1.401636739033446e-06
D3,4530,ULS01,-7056.257074333769,-19.872387549307586,1350380.9798999368,75.71379695008419,-9049.075836508026,4.6968620453334745e-06
D4,4537,ULS01,-6684.7898213138205,-21.983242460397637,1360610.269363742,83.75615443211184,-8563.98973934029,7.152316396851831e-06
D5,4544,ULS01,-5228.412723417896,-23.02283338706772,1323643.963713182,87.71699512029264,-6703.743440580811,4.541841198956165e-06
G1,4551,ULS01,1257.5530198363313,-11.374900218224235,1268994.2126599883,43.33836988058886,1521.5871073362946,7.961058054639065e-07
G2,4558,ULS01,9822.476068821392,-12.362591713710444,1152095.302685304,47.101474211285904,12343.757585183284,2.610008718804166e-06
G3,4565,ULS01,10356.063319279927,-13.98500224693761,1097462.6894553674,53.28285865877165,13018.380147721147,5.163946760734738e-06
G4,4572,ULS01,6314.146672669952,-15.475446108966901,1014110.0885299225,58.96144965595541,7914.946383246956,5.921113697699232e-06
G5,4579,ULS01,4353.727026627482,-16.286127785305002,1035702.9900422071,62.050146993776536,5440.9070385065015,3.093979756016291e-06
F1,4586,ULS01,-1185.5699428511377,-4.062018464657077,936167.351123847,15.476290417318042,-1532.0836434827772,1.1995734696487075e-06
F2,4593,ULS01,-2559.379546231492,-5.339405776668201,865005.7354675452,20.34313589708351,-3278.1593325431973,3.0524585418576076e-06
F3,4600,ULS01,-2368.3410108285166,-7.030837500198233,863980.2517894489,26.787490787329535,-3037.217977308684,4.854322918498348e-06
F4,4607,ULS01,-1093.6514444417517,-8.130734062079062,833454.0000651198,30.978096587690835,-1420.4060839576748,5.427464375435085e-06
F5,4614,ULS01,-1243.3022870993182,-8.998353268343758,874130.2949579671,34.283725957735804,-1608.984887119352,2.933081538938079e-06
B1,4446,ULS02_a,38840.10748068048,-23.10007961437238,1192737.7523444407,88.01130366387932,48747.733381733575,-2.6509416983024364e-08
A2,4419,ULS02_a,-144.8565657678034,28213.493568456,738533.9344927042,-35566.01576888291,-551.903517664276,1.6623592244541518e-07
A3,4426,ULS02_a,-139.77644849743476,-3929.3853312079423,1435917.615839529,5033.814748626814,-532.548271000876,-1.0921272647292843e-06
A4,4433,ULS02_a,-109.99315417663378,1441.7789700651147,1223028.7903656557,-1849.3223897192481,-419.07391805105914,-2.2326494318229216e-06
A5,4440,ULS02_a,20362.59025906443,-14209.036050334185,1411361.7304728178,17870.08320009357,25661.895782743213,-7.518045888908623
B1,4446,ULS02_a,38840.10748068048,-23.10007961437238,1192737.7523444407,88.01130366387932,48747.733381733575,-2.6509416983024364e-08
B2,4453,ULS02_a,34068.75946160076,23762.494129853436,1495868.8286957755,-29941.611834336276,42734.580531143314,5.623576390599181e-06
B3,4460,ULS02_a,29587.51742029375,-2481.6632773472443,1961691.8411059715,3220.8927556171566,37071.249107408716,7.182075829849093e-07
B4,4467,ULS02_a,27911.16724005649,-2487.2314372239957,1795687.3778259717,3185.214077071467,35005.654052901395,-2.958668654036252e-06
B5,4474,ULS02_a,9531.101242501676,-19655.89766191917,1680154.17757177,24864.299891801955,11885.27454928551,-3.0996770835632826e-06
C1,4481,ULS02_a,-19530.79889969262,-31.684957652389866,2474086.2150727273,120.71968879100345,-24995.444974505976,-5.42846228361142e-07
C2,4488,ULS02_a,-21972.948846699695,-32.991269190573576,2556075.2653969415,125.69673710962215,-28095.29297458372,7.893688919227739e-07
C3,4495,ULS02_a,-11260.916319195638,-32.51587794346439,2286903.5645154524,123.88549387957397,-14547.846324999246,4.436724291458562e-06
C4,4502,ULS02_a,-6541.97590947757,-32.83555983882917,2168377.4012875557,125.10348221012676,-8540.642523287584,1.0326679832766413e-05
C5,4509,ULS02_a,-5129.594956109174,-35.52651465202195,2034443.8875158608,135.35602042639582,-6677.37074437583,9.618249720160664e-06
D1,4516,ULS02_a,425.53784242022857,-27.48818407555479,2168707.9003833737,104.72998118907937,318.6682920762029,-1.2151020301871178e-06
D2,4523,ULS02_a,2120.4591733974557,-27.560241841120067,2056356.155109415,105.00452168232088,2437.8047838532693,3.8865316904706325e-07
D3,4530,ULS02_a,-112.2829616881784,-28.209340148656757,2002905.0773323656,107.47758651605348,-391.3312042205693,6.3837269830722965e-06
D4,4537,ULS02_a,584.6927371566409,-30.739422748128668,2021542.3852659843,117.11720159045451,516.1124830255355,1.1330655347007886e-05
D5,4544,ULS02_a,-55.19637096989085,-31.839340270641536,1906358.8848413662,121.30788631437505,-256.9511237123938,7.382894170046799e-06
G1,4551,ULS02_a,10165.863250204384,-14.595739513559073,2178863.8554132897,55.60976760973244,12709.25050763397,-2.609813178358865e-07
G2,4558,ULS02_a,32718.259360126503,-16.652179557943988,2000565.2655419772,63.44480382219077,41204.9284024331,2.238653699496373e-06
G3,4565,ULS02_a,33845.48336971978,-19.886962687717887,1905094.3400076886,75.76932797947507,42626.42544270168,7.616874824547037e-06
G4,4572,ULS02_a,25849.475982068114,-22.974341810511863,1737509.9090696792,87.53224226953078,32529.715173892433,9.495366512447834e-06
G5,4579,ULS02_a,19610.865079848347,-24.82050049135309,1649544.0555223622,94.56610707287038,24654.26085800067,4.9000226228525046e-06
F1,4586,ULS02_a,-3274.6902367216,-2.9851708777116954,1460794.2103796664,11.373501093300986,-4217.289810420436,4.4112392129104174e-07
F2,4593,ULS02_a,-6796.275435201987,-6.003492029838367,1378028.7877436564,22.87330450772829,-8691.630229211525,2.9329607227462332e-06
F3,4600,ULS02_a,-7143.717924503686,-9.934601142564075,1393901.2898411048,37.850830228223195,-9134.170825805837,7.00902415335551e-06
F4,4607,ULS02_a,-5633.85589952314,-12.682329109209602,1372021.27806272,48.31967361155121,-7215.315579022825,8.649390803363496e-06
F5,4614,ULS02_a,-3720.5405319170336,-14.915460369987914,1311585.83592463,56.827904018514985,-4790.956277218262,4.7905188766066784e-06
B1,4446,ULS02_b,32336.64749392645,-10.065923246992837,928090.5713153257,38.35116771620131,40471.06878460511,-1.1551551385460664e-08
A2,4419,ULS02_b,-163.38002116939927,26289.108152843597,688929.2021704174,-33194.58056740124,-622.4778830114773,1.8749325157812848e-07
A3,4426,ULS02_b,-152.51892496343666,-3495.553700851372,1347332.7319913881,4425.496765341861,-581.0971065392469,-9.675739359822758e-07
A4,4433,ULS02_b,-118.13583634350081,145.56823174221336,1157500.8512752126,-264.1759398911279,-450.09753715406214,-2.2711575834778637e-06
A5,4440,ULS02_b,20540.936831008235,-14012.96671128152,1229304.326078516,17580.683669684786,25880.742399387273,-7.6181567418661595
B1,4446,ULS02_b,32336.64749392645,-10.065923246992837,928090.5713153257,38.35116771620131,40471.06878460511,-1.1551551385460664e-08
B2,4453,ULS02_b,25862.341505643595,21373.90501910295,1226251.1146109742,-26966.429716078783,32304.557081698553,5.008454888809489e-06
B3,4460,ULS02_b,24487.771121577443,-56.05840856043621,1770909.3942816178,107.1074649339383,30582.643052614098,1.1149677751899097e-06
B4,4467,ULS02_b,24257.432859774497,-4876.0993235590595,1641521.3804906742,6162.506315442336,30359.164760223117,-3.361295787301045e-06
B5,4474,ULS02_b,6746.463107638795,-17227.673096564296,1449188.614733631,21748.351522052424,8349.184090357869,-3.3824002179900577e-06
C1,4481,ULS02_b,-10558.294056858227,-19.88822292507975,2099967.430516975,75.77412942954128,-13705.662915264125,-1.5559510171907686e-06
C2,4488,ULS02_b,-7463.766824868134,-20.90118410151934,1929865.4947113856,79.63351237299939,-9799.228331458036,-1.7468796424196146e-07
