Rz [N/m],Wind_NS,0.0
Rz [N/m],Wind_WE,-501.39
Rz [N/m],LiveL_pu,0.0
Rz [N/m],SnowL,-82.16
Rz [N/m],LiveL_ps,0.0
Rz [N/m],DeadL,17845.19
Rz [N/m],LiveL_ru,5387.17
Rz [N/m],LiveL_rs,3196.5
