A1,25527,ULS01,-2.0191370881684156e-08,-687.7310650535755,391948.8992054746,1030.1900565693754,-9.026350422759437e-08,1.985483285680117e-17
A2,25543,ULS01,-53.767499444241366,7480.822476759266,591843.7181599309,-11103.729631233773,-240.36222941666293,5.288832091832737e-08
A3,25559,ULS01,-45.91591101646393,-85.87648140629916,812548.4737143007,135.614840541641,-205.26248925870047,-2.1454168675511784e-07
A4,25575,ULS01,-35.24794794565217,591.6371106566822,746988.5790695198,-881.775602467831,-157.57242671107184,-2.2145844998426294e-06
A5,25591,ULS01,-17.985078083383534,843.3930867230803,789590.3968707615,-1259.3242898654948,-80.40049295215233,-6.465946607248556e-06
B1,25607,ULS01,11376.479198251387,-7.62225692862442,367359.3629192084,34.074537359714746,16742.97455498782,-7.49762172207129e-09
B2,25623,ULS01,9469.445953837037,9732.674411331454,601218.1134283557,-14425.483254954568,13915.362445488772,2.546594091031883e-06
B3,25639,ULS01,9161.141244077988,-137.96348768800874,878790.6689547475,233.14419923100377,13473.443514865256,1.0080619747141242e-06
B4,25655,ULS01,9196.34665155481,-835.2191317058983,838509.610350455,1261.5146296558319,13554.49320820321,-2.9235565985595203e-07
B5,25671,ULS01,5510.360696189829,4380.335160330968,834217.0741287151,-6499.065359157801,8125.256881035101,-4.651525837388128e-06
C1,25687,ULS01,7533.741185073801,-8.288291007705986,1223198.4116700694,37.051975890016855,11056.63238971615,1.4306189196612412e-06
C2,25703,ULS01,11794.742279686281,-8.811138739103061,1475372.2297196675,39.389314074376344,17390.941059809684,3.2056348015041445e-06
C3,25719,ULS01,12339.621324634096,-9.048085198410885,1481864.6224746902,40.44856024268876,18213.73419318942,5.433702890916991e-06
C4,25735,ULS01,12343.063565887955,-9.059858715551114,1482939.0341452835,40.50119258598569,18244.198391396083,7.020374639395837e-06
C5,25751,ULS01,18769.326958515496,8602.15617326723,1441898.9859204132,-12759.20023153075,27829.77527803431,-2.610536379042323e-07
D1,25767,ULS01,-2025.9668123947035,-7.61712930445259,1389767.692830772,34.05161436983482,-3108.1140123973423,5.80785865128565e-07
D2,25783,ULS01,-8395.498022306005,-8.250733223969915,1579185.3435367534,36.884077489477285,-12570.295074230009,2.2262713098407532e-06
D3,25799,ULS01,-9109.660920150385,-8.920305918180402,1580336.226145217,39.87733501967149,-13621.231350797025,4.777633833140293e-06
D4,25815,ULS01,-9120.34876982588,-9.286156812996158,1580761.8663498005,41.51283506705126,-13617.04594411434,7.236858678458143e-06
D5,25831,ULS01,-16790.910730862743,10260.163176822945,1551203.5658232104,-15227.251188833148,-24987.31378975106,9.084039364339264e-07
G1,25847,ULS01,326.43757091281805,-6.280154354513108,1193879.2168337398,28.074801953814944,425.04713075306177,9.735197672714428e-07
G2,25863,ULS01,6520.52953287734,-6.808502476785679,996407.0215300404,30.436729201678347,9627.760893760493,2.5586310014415736e-06
G3,25879,ULS01,6915.090723950404,-7.577973308509091,980097.8871871709,33.87657141471864,10220.61538848518,4.449562357215817e-06
G4,25895,ULS01,5048.767679386395,-8.338999415384077,923963.0319185271,37.27866287892266,7461.731003338651,6.150451252456425e-06
G5,25911,ULS01,1630.1570159557943,14951.393250521654,971602.8097379053,-22197.77775480136,2403.254042620107,2.281943786073401e-07
F1,25927,ULS01,1018.9553265848441,-2.769730331648364,932611.0414246437,12.381802457805367,1485.1668388204173,1.3302440336399717e-06
F2,25943,ULS01,662.0422825941583,-3.5708879458867906,841754.7291193597,15.963297564549082,952.2862499938522,2.9847933505855234e-06
F3,25959,ULS01,253.6113311301138,-4.572555039812548,855222.1366280324,20.441149966914868,348.53701612778417,4.43564168610104e-06
