 Comb. , Elem. , Sect. , N , Vy , Vz , T , My , Mz 
combULS01, 64, 1, 3.49784804546, -14111.2944267, -299.521393746, 0.0, -23523.2345934, 0.0
combULS01, 65, 0, -26.9438731822, -63100.9582584, -930.347865379, 0.0, -33295.2846348, 0.0
combULS01, 65, 1, -506.471063122, -61883.4550322, -930.347865379, 0.0, -33513.0790054, 0.0
combULS01, 66, 0, 751.103630684, -23309.9684138, -699.453574776, 0.0, -53467.5716816, 0.0
combULS01, 66, 1, -1545.97708824, -86652.6278624, -699.453574776, 0.0, -28583.5572052, 0.0
combULS01, 67, 0, -38.2055227495, -20731.2122665, -205.313762696, 0.0, -5094.88181164, 0.0
combULS01, 67, 1, -4.82319226942, -5045.57329797, -205.313762696, 0.0, -32187.4369984, 0.0
combULS01, 68, 0, -103.589068406, -84475.1106334, -731.411800763, 0.0, -27402.235883, 0.0
combULS01, 68, 1, 147.373815804, -17119.2341069, -731.411800763, 0.0, -52435.0012299, 0.0
combULS01, 69, 0, -385.76891621, -246040.727194, -2132.69322242, 0.0, -90461.6380826, 0.0
combULS01, 69, 1, -3562.83157072, -251677.897011, -2132.69322242, 0.0, -93753.1807766, 0.0
combULS01, 71, 0, 1283.25754372, 4848.4359797, 234.436885144, 0.0, -32890.8081547, 0.0
combULS01, 71, 1, -399.99570033, -21567.3725159, 234.436885144, 0.0, -5620.89194599, 0.0
combULS01, 72, 0, 693.648504795, 14475.6390107, 427.540005472, 0.0, -23702.9387677, 0.0
combULS01, 72, 1, -206.979856798, -20507.1761228, 427.540005472, 0.0, -9950.86052254, 0.0
combULS01, 73, 0, 138.492107021, 11414.004156, 191.417521496, 0.0, -7895.54472964, 0.0
combULS01, 73, 1, -73.9924652346, -11488.8770069, 191.417521496, 0.0, -7935.72930259, 0.0
combULS01, 74, 0, 753.299808471, 23189.9473668, 710.040253212, 0.0, -53451.6583182, 0.0
combULS01, 74, 1, -1547.62596644, -86714.4090704, 710.040253212, 0.0, -28584.3653164, 0.0
combULS01, 75, 0, -34.2274312003, 63139.2720134, 943.818205504, 0.0, -33315.3239326, 0.0
combULS01, 75, 1, -506.910724435, -61973.3624791, 943.818205504, 0.0, -33523.8889103, 0.0
combULS01, 76, 0, -7.66105465461, 20050.784787, 305.635915612, 0.0, -9633.00037845, 0.0
combULS01, 76, 1, 13.4679997203, -14145.0202673, 305.635915612, 0.0, -23534.232555, 0.0
combULS01, 77, 0, -437.026255477, 246419.414865, 2163.57210563, 0.0, -90579.3870335, 0.0
combULS01, 77, 1, -3568.74531074, -251817.700385, 2163.57210563, 0.0, -93731.4452188, 0.0
combULS01, 78, 0, -125.823963162, 84629.1676978, 741.542365843, 0.0, -27453.1044187, 0.0
combULS01, 78, 1, 158.186532052, -17261.5555581, 741.542365843, 0.0, -52462.8447293, 0.0
combULS01, 79, 0, -43.9511193201, 20770.4801317, 208.662350409, 0.0, -5105.75853177, 0.0
combULS01, 79, 1, 13.6228674212, -5051.2655395, 208.662350409, 0.0, -32214.163828, 0.0
combULS01, 81, 0, -26.6088123119, 333819.635791, -37.8444407567, 0.0, -125009.974569, 0.0
