A1,0.2779135090221641,1.574745054361952
A2,0.38329948059003427,2.118694183389621
A3,0.47387703128857617,2.5729615741119547
A4,0.45567048482349226,2.47771979946873
A5,0.45338191694953267,2.5486381858672726
B1,0.3134131810718264,1.7292536030551295
B2,0.39227992850166626,2.1610056862596005
B3,0.494733700074902,2.6786620853207768
B4,0.4778007716735677,2.596292053636597
B5,0.46521755959876765,2.601747900320983
C1,0.5885730139375481,3.188879414584444
C2,0.6249109621099167,3.4829035168244187
C3,0.6255924282565914,3.4907495185724886
C4,0.6258536534414997,3.4920617691830493
C5,0.6095377140170735,3.3995262449812484
D1,0.6285030553593043,3.387311520456365
D2,0.6446860526252062,3.684511254923733
D3,0.6437497235188494,3.693102691274257
D4,0.643908488820467,3.694065333999446
D5,0.6278641665848101,3.577793610359913
G1,0.6078234846495109,3.22814014191671
G2,0.5536128805229186,2.957098310997912
G3,0.5466404496602717,2.923814195570353
G4,0.5239445846502356,2.8143947920692147
G5,0.5195781743948462,2.8506611335850365
F1,0.5064763696955881,2.755807397454886
F2,0.48357213026981816,2.6349839034543914
F3,0.48729014418564287,2.6541343551275913
F4,0.4853686018740815,2.645514846387634
F5,0.39624135611230593,2.2726615637481955
