6089,DeadL,12419.01668601914
17283,DeadL,13397.256819314836
3,DeadL,-9.367795428261161e-11
10043,DeadL,13516.779959952071
4,DeadL,9.868017514236271e-10
6085,DeadL,12465.762604876363
14424,DeadL,11844.682813289255
14133,DeadL,14108.709099012409
5,DeadL,-5.852598405908793e-10
23030,DeadL,4998.203907362997
8875,DeadL,12836.933534320142
6083,DeadL,14053.065726363508
17287,DeadL,14161.440739070911
14,DeadL,1.9172148313373327e-09
6095,DeadL,12105.016574120553
6094,DeadL,12221.593255905771
6,DeadL,-1.898797563626431e-09
8890,DeadL,14789.78790371339
0,DeadL,22579.691832732366
14135,DeadL,13595.945224248513
17292,DeadL,16761.576450453886
571,DeadL,-5.638867150992155e-11
8873,DeadL,7670.5549280667365
6090,DeadL,12463.742870124726
8876,DeadL,13294.887120793801
1,DeadL,-4.69299266114831e-10
8884,DeadL,14596.132839269416
8877,DeadL,13498.481692607644
8878,DeadL,13767.588645973503
8891,DeadL,14765.739424304269
14426,DeadL,11531.11681116379
15,DeadL,2.570232027210295e-09
8879,DeadL,13950.696345403812
8880,DeadL,14127.242046961605
13993,DeadL,12962.40934709755
8903,DeadL,12839.830702762538
8881,DeadL,14271.852597236451
23028,DeadL,8232.971695568915
8882,DeadL,14399.058691171598
17285,DeadL,13376.431961655973
570,DeadL,-4.547473508864641e-11
17,DeadL,-1.57160684466362e-09
14128,DeadL,16741.970332665027
569,DeadL,7.275957614183426e-11
13,DeadL,-4.922185325995088e-09
14136,DeadL,13362.16614364878
6087,DeadL,12216.991018570841
17290,DeadL,15497.425952124104
6092,DeadL,12421.483093914407
568,DeadL,-2.0554580260068178e-10
540,DeadL,1.3460521586239338e-10
17291,DeadL,16065.99376515226
8889,DeadL,14797.779413127639
11,DeadL,1.380612957291305e-09
2,DeadL,8.012648322619498e-10
8,DeadL,-1.71371539181564e-09
513,DeadL,193144.40140334552
17281,DeadL,16406.987350810636
8892,DeadL,14725.591912580683
6093,DeadL,12373.367072235771
8893,DeadL,14669.184590267516
13857,DeadL,12893.647532403202
16,DeadL,-1.9681465346366167e-09
23026,DeadL,14006.765123572452
8895,DeadL,14506.450378744936
17284,DeadL,13017.425699308906
8896,DeadL,14399.356282393514
8894,DeadL,14596.366520936255
8897,DeadL,14272.164707427364
14072,DeadL,20656.187756322
7,DeadL,3.0855744626023807e-09
8898,DeadL,14127.582226007558
23031,DeadL,-1506.3175292426495
10023,DeadL,12902.587732176455
8899,DeadL,13951.004932448253
17288,DeadL,14577.566587214773
8900,DeadL,13767.96680141355
13856,DeadL,13495.423719271057
8901,DeadL,13498.754192614302
6086,DeadL,12082.478186676057
8902,DeadL,13294.955756961532
8883,DeadL,14506.18318745538
8874,DeadL,7701.1287494640865
567,DeadL,-13207.060621381044
23027,DeadL,10488.629428135895
10037,DeadL,14100.920703087857
10022,DeadL,12682.960107246206
8885,DeadL,14668.991195560371
13858,DeadL,13089.745330324538
9,DeadL,-7.22911863704212e-09
10024,DeadL,13102.353688053397
14423,DeadL,8102.5680388219735
10025,DeadL,13355.575781546613
13991,DeadL,14581.522305392897
10026,DeadL,13513.946839991133
6096,DeadL,12174.153143385587
23029,DeadL,6542.3243794280315
10027,DeadL,13671.452700972408
10028,DeadL,13793.672506110075
17286,DeadL,13815.590299407948
10029,DeadL,13899.047783103979
14129,DeadL,15871.116234347737
6088,DeadL,12378.847047413921
10030,DeadL,13983.398785152287
17293,DeadL,17671.25631687835
10031,DeadL,14050.309703584855
10032,DeadL,14099.76158804356
6084,DeadL,10930.053858149893
10033,DeadL,14132.616258206483
14134,DeadL,13835.797627722452
17294,DeadL,18987.90177983126
10034,DeadL,14149.072155617985
10035,DeadL,14149.31012343711
10,DeadL,-4.990397428628057e-09
10036,DeadL,14133.32412913497
8886,DeadL,14725.442788902586
14425,DeadL,11713.007301424088
17295,DeadL,21714.973115392946
10038,DeadL,14051.890624400949
14130,DeadL,15258.492765089182
14073,DeadL,17030.12587197499
10039,DeadL,13985.358208669451
10040,DeadL,13901.339215477099
10041,DeadL,13796.221234170944
17282,DeadL,22882.64640259917
12,DeadL,1.1041265679523349e-09
10042,DeadL,13674.22407009062
14127,DeadL,18516.07233710881
8887,DeadL,14765.638146675381
23025,DeadL,-49231.89802015186
10044,DeadL,13358.573345475634
14131,DeadL,14795.423349233752
10045,DeadL,13105.13487007056
17289,DeadL,15006.980298863265
10046,DeadL,12904.974005183405
14132,DeadL,14421.334655907565
10047,DeadL,12689.797891651235
18,DeadL,1.0440999176353216e-09
10021,DeadL,9678.46549447428
6091,DeadL,12462.234822529721
8888,DeadL,14789.736681807355
13859,DeadL,12929.74729590581
10020,DeadL,9627.725520778893
14126,DeadL,12616.995447557762
13992,DeadL,12441.062075071037
13860,DeadL,13274.136734737127
6089,LiveL,8920.711375653525
17283,LiveL,9932.812022143102
3,LiveL,-2.099795892718248e-10
10043,LiveL,9538.24180845114
4,LiveL,-2.0463630789890885e-11
6085,LiveL,8965.80202788633
14424,LiveL,9021.506830570408
14133,LiveL,10929.769103518776
5,LiveL,1.8985701899509877e-11
23030,LiveL,2858.5303621175008
8875,LiveL,9263.171550477175
6083,LiveL,7659.985557232569
17287,LiveL,10839.969367226046
14,LiveL,-1.131638782680966e-09
6095,LiveL,8806.4810489489
6094,LiveL,8847.88409146931
6,LiveL,1.0624034985085018e-10
8890,LiveL,10175.73271506546
0,LiveL,5411.550508138371
14135,LiveL,10338.423927147407
17292,LiveL,13759.256031482404
571,LiveL,-4.6838977141305804e-11
8873,LiveL,4136.4217427546755
6090,LiveL,8937.841686394517
8876,LiveL,9537.429401335216
1,LiveL,-1.3801582099404186e-10
8884,LiveL,10086.45721089267
8877,LiveL,9616.050064016026
8878,LiveL,9723.073285570368
8891,LiveL,10164.545898912913
14426,LiveL,8379.785474273209
15,LiveL,6.637037586187944e-10
8879,LiveL,9803.433363530237
8880,LiveL,9877.727948287
13993,LiveL,11277.478845079153
8903,LiveL,9264.736599421147
8881,LiveL,9941.477509687096
23028,LiveL,5785.367540917783
8882,LiveL,9997.541656412212
17285,LiveL,10248.060021055213
570,LiveL,2.319211489520967e-11
17,LiveL,6.157279131002724e-10
14128,LiveL,14773.962983058253
569,LiveL,-1.8189894035458565e-12
13,LiveL,7.37827576813288e-10
14136,LiveL,10128.994953737203
6087,LiveL,8845.081007085008
17290,LiveL,12213.43049093972
6092,LiveL,8922.213902698371
568,LiveL,-4.8203219193965197e-11
540,LiveL,7.139533408917487e-11
17291,LiveL,12891.74699041473
8889,LiveL,10179.456295805918
11,LiveL,1.3321823644218966e-09
2,LiveL,1.291482476517558e-10
8,LiveL,-4.452544999367092e-10
513,LiveL,47179.92110015759
17281,LiveL,6930.120888278005
8892,LiveL,10145.93224075672
6093,LiveL,8902.89011515444
8893,LiveL,10119.930265029272
13857,LiveL,10787.464518308105
16,LiveL,5.63431967748329e-10
23026,LiveL,12578.727829223037
8895,LiveL,10045.843906253009
17284,LiveL,10057.917182893754
8896,LiveL,9997.703131310824
