23443,DeadL,9264.93253431675
23718,DeadL,-3033.0882435974772
23240,DeadL,3210.706173253331
23623,DeadL,8908.382511034166
23445,DeadL,8914.584093727448
23431,DeadL,-4813.845287712154
23827,DeadL,5434.226727976062
23446,DeadL,8463.45284222844
23239,DeadL,1457.7947168369665
23997,DeadL,-867.3228928715487
23447,DeadL,7806.451521233236
23810,DeadL,-6611.785408632877
23286,DeadL,7549.960568286757
23287,DeadL,8262.647542965955
23832,DeadL,21697.705455212665
23450,DeadL,4271.575532193006
23613,DeadL,8186.3022110162365
25460,DeadL,524.6946841642739
23451,DeadL,2427.0220527870915
23815,DeadL,5892.911275716214
23294,DeadL,7876.954114191465
23290,DeadL,9176.57296538043
23444,DeadL,9178.171899852974
23453,DeadL,-2575.8651363514764
23993,DeadL,-2022.1288511273224
23454,DeadL,-5906.739003044422
25465,DeadL,2395.0030227793777
23293,DeadL,8488.755656995076
23599,DeadL,242092.12031262132
23691,DeadL,7284.8885540563815
23606,DeadL,-4758.455370424459
23295,DeadL,7040.1028269950975
23621,DeadL,7774.544950643069
23614,DeadL,-5883.293641859569
23235,DeadL,2740.3059027592208
23825,DeadL,7605.463381400819
23297,DeadL,4539.780693138017
23298,DeadL,2763.029800200964
23795,DeadL,239907.62748348125
23284,DeadL,751.2233493319691
23390,DeadL,-1130.4007548132467
23692,DeadL,7304.433563330607
23830,DeadL,1831.2470733690989
23391,DeadL,-3034.8155900586553
23296,DeadL,5938.667648853063
25458,DeadL,-630.6066183276025
23392,DeadL,-5240.708610970954
23813,DeadL,2631.7083693632358
23277,DeadL,3632.147660319044
23389,DeadL,-4305.4864378181655
23417,DeadL,241862.13211347317
23984,DeadL,-81237.759990874
23424,DeadL,-4582.234482780552
25463,DeadL,2248.2045265296356
23432,DeadL,-5820.771053232122
23818,DeadL,8518.076433310925
23693,DeadL,7177.197462551425
23433,DeadL,-2573.7291796364834
23615,DeadL,-2585.3068371057507
23434,DeadL,144.51024594532828
23994,DeadL,-3492.8116263288703
23285,DeadL,6625.147689689784
23619,DeadL,5720.321481753977
23435,DeadL,2429.1149090300532
23436,DeadL,4274.024556822003
23823,DeadL,8807.877141726418
23437,DeadL,5755.343339891188
23782,DeadL,-3994.301308937998
