24767,DeadL,2.1191226551309228e-10
25108,DeadL,1.5679688658565283e-09
24795,DeadL,3.2659954740665853e-09
24617,DeadL,1.6825651982799172e-10
22740,DeadL,5722.311204329295
25137,DeadL,1.570697349961847e-09
24417,DeadL,2.398792275926098e-10
25127,DeadL,-4.4174157665111125e-09
25067,DeadL,-1.1859810911118984e-09
24367,DeadL,1.314901965088211e-09
25165,DeadL,-4.13092493545264e-09
24058,DeadL,1.9281287677586079e-10
24788,DeadL,3.23325366480276e-09
25166,DeadL,1.1978045222349465e-09
25037,DeadL,211339.3951026135
25164,DeadL,-2.250772013212554e-09
24527,DeadL,-1.3295903045218438e-08
25163,DeadL,-8.106667337415274e-09
24270,DeadL,4.2018655221909285e-10
25162,DeadL,2.4178916646633297e-09
24793,DeadL,-7.149537850636989e-09
24066,DeadL,1.0804797057062387e-09
24783,DeadL,3.6307028494775295e-09
25161,DeadL,-3.193235897924751e-09
24397,DeadL,1.8015498426393606e-08
25160,DeadL,-5.799847713205963e-09
24624,DeadL,7.331777851504739e-09
25159,DeadL,2.082288119709119e-09
22750,DeadL,4803.810973381123
24429,DeadL,-4.107278073206544e-09
25158,DeadL,5.6588760344311595e-09
24778,DeadL,-2.723027137108147e-09
25157,DeadL,-3.2623574952594936e-09
24268,DeadL,3.0740920919924974e-10
25147,DeadL,-1.4297256711870432e-09
24619,DeadL,2.3510438040830195e-10
24517,DeadL,6.480149750132114e-10
25269,DeadL,5.929905455559492e-10
25468,DeadL,-9.695213520899415e-10
24398,DeadL,1.5323053048632573e-08
25268,DeadL,-9.094947017729282e-11
24541,DeadL,9.058567229658365e-10
25047,DeadL,-9.072209650184959e-11
24791,DeadL,-2.3438815333065577e-08
25068,DeadL,3.92901711165905e-10
25267,DeadL,-1.3478711480274796e-09
24060,DeadL,1.243279257323593e-09
24790,DeadL,-2.4945734367065597e-09
25339,DeadL,2.837623469531536e-10
22737,DeadL,5634.8074370392105
25297,DeadL,164866.8564122035
24542,DeadL,-1.5243131201714277e-09
25307,DeadL,1.3096723705530167e-10
24387,DeadL,-2.5165718398056924e-08
24785,DeadL,-1.0788426152430475e-08
25338,DeadL,-6.430127541534603e-10
24072,DeadL,3.1241143005900085e-10
25337,DeadL,-1.1386873666197062e-09
24801,DeadL,-4.729372449219227e-10
24626,DeadL,2.292608769494109e-09
25336,DeadL,1.4915713109076023e-10
22752,DeadL,4384.262401147351
25057,DeadL,-2.1736923372372985e-10
25257,DeadL,6.095888238633052e-10
22736,DeadL,5567.632057416036
24780,DeadL,-3.0868250178173184e-09
25334,DeadL,5.020410753786564e-10
25097,DeadL,4.959019861416891e-09
22748,DeadL,5124.43437033617
25333,DeadL,4.1009116102941334e-09
24797,DeadL,-3.861714503727853e-09
24621,DeadL,1.6043486539274454e-09
24433,DeadL,-1.3361386663746089e-08
22747,DeadL,5259.536139764499
25470,DeadL,3.36058292305097e-10
25331,DeadL,1.0913936421275139e-09
25069,DeadL,-8.094502845779061e-11
25330,DeadL,5.8862497098743916e-09
24792,DeadL,-1.2480541045079008e-08
24607,DeadL,2.446540747769177e-10
24321,DeadL,-7.543349056504667e-09
25328,DeadL,8.38849700812716e-09
24062,DeadL,3.3123797038570046e-09
25332,DeadL,2.068190951831639e-09
25327,DeadL,-3.822208327619592e-09
24628,DeadL,2.7848727768287063e-09
24434,DeadL,-1.0000348993344232e-08
25317,DeadL,3.376555923750857e-09
24047,DeadL,-1.0913936421275139e-11
24787,DeadL,1.4785200619371608e-08
25471,DeadL,2.8830982046201825e-10
24068,DeadL,1.2028067430946976e-10
24627,DeadL,3.3855940273497254e-10
22728,DeadL,4385.184433930411
22754,DeadL,3263.749672784679
22734,DeadL,5379.851996721415
22727,DeadL,4222.24769784178
22726,DeadL,3267.123404233934
24782,DeadL,-1.7462298274040222e-10
24737,DeadL,110811.6422661785
22715,DeadL,-3118.234874312885
24073,DeadL,1.142552719102241e-09
24799,DeadL,-7.657945388928056e-10
24623,DeadL,9.227960617863573e-09
24074,DeadL,1.2378222891129553e-09
22749,DeadL,4971.122489960956
24057,DeadL,2816.6104551361514
24432,DeadL,3.4669938031584024e-09
24777,DeadL,-1.4006218407303095e-10
22733,DeadL,5260.371557139273
24431,DeadL,-1.3378667063079774e-09
24794,DeadL,-7.548806024715304e-11
24618,DeadL,-2.6202542358078063e-09
24538,DeadL,1.6075318853836507e-09
24070,DeadL,-2.3499069357058033e-09
22725,DeadL,-3148.302900629156
24428,DeadL,3.0240698833949864e-09
24071,DeadL,4.695266397902742e-10
24059,DeadL,2.2919266484677792e-10
24427,DeadL,1.1368683772161603e-10
24789,DeadL,2.993147063534707e-09
24067,DeadL,-2.361275619477965e-09
25335,DeadL,-2.4110704544000328e-09
24318,DeadL,-1.4012130122864619e-08
24543,DeadL,6.475602276623249e-10
24237,DeadL,189358.97553967978
22744,DeadL,5567.108679575539
24064,DeadL,-5.0376911531202495e-09
24430,DeadL,9.76797309704125e-10
24784,DeadL,1.2003511073999107e-08
25467,DeadL,3.824425220955163e-10
24063,DeadL,-1.2023519957438111e-09
24802,DeadL,2.7921487344428897e-10
24625,DeadL,-7.924683131932397e-09
24540,DeadL,-6.366462912410498e-10
22751,DeadL,4610.3574920747
22746,DeadL,5379.109260888321
24800,DeadL,2.448359737172723e-09
22732,DeadL,5125.33664472994
22745,DeadL,5481.715221523701
24779,DeadL,-1.837179297581315e-10
25457,DeadL,9278.257028526292
24537,DeadL,1.7025740817189217e-09
24796,DeadL,-4.052708391100168e-09
24620,DeadL,-6.425580068025738e-10
22743,DeadL,5634.407898579069
24507,DeadL,186512.0194217585
22742,DeadL,5683.023687015063
25469,DeadL,2.8730937629006803e-09
22731,DeadL,4972.092665566553
22741,DeadL,5712.427207327596
24061,DeadL,-1.4006218407303095e-09
24247,DeadL,-2.4783730623312294e-10
24747,DeadL,-4.001776687800884e-11
22730,DeadL,4804.774645899694
22739,DeadL,5712.562906381276
22738,DeadL,5683.293192815821
24539,DeadL,1.3715180102735758e-09
24622,DeadL,-4.601133696269244e-09
25107,DeadL,-1.4233592082746327e-09
24267,DeadL,1.367880031466484e-09
24069,DeadL,5.978222361591179e-09
24257,DeadL,3.951754479203373e-09
24786,DeadL,-1.900571078294888e-08
22735,DeadL,5482.354490951896
24757,DeadL,135218.09792592603
24320,DeadL,2.5793269742280245e-09
22729,DeadL,4611.398751252484
24319,DeadL,-1.298303686780855e-09
24269,DeadL,-6.275513442233205e-10
24781,DeadL,-8.149072527885437e-10
24317,DeadL,9.087671060115099e-09
22753,DeadL,4221.543380585841
