 Comb. , Elem. , Sect. , N , Vy , Vz , T , My , Mz 
combULS03_b, 904, 0, -31.0471165712, 30794.0246269, 408.8597109, 0.0, -129753.971487, 0.0
combULS03_b, 904, 1, -97.8696958193, -139011.260722, 408.8597109, 0.0, -43101.8749581, 0.0
combULS03_b, 905, 0, -32.7653640887, 73434.1805911, 566.384126699, 0.0, -107936.552318, 0.0
combULS03_b, 905, 1, -107.918375388, -112853.236066, 566.384126699, 0.0, -62680.9635154, 0.0
combULS03_b, 906, 0, -181.665177753, 73181.0186567, 571.479772771, 0.0, -60767.6444974, 0.0
combULS03_b, 906, 1, 123.091520102, -73356.1205301, 571.479772771, 0.0, -60739.4578781, 0.0
combULS03_b, 907, 0, -92.7974180838, 28065.2131795, 268.157121174, 0.0, -18989.0113971, 0.0
combULS03_b, 907, 1, 401.509609946, -33630.126387, 268.157121174, 0.0, -43975.1145735, 0.0
combULS03_b, 908, 0, 111.75667726, 64811.4058559, 920.681174221, 0.0, -204697.343417, 0.0
combULS03_b, 908, 1, -182.797791219, -298157.417577, 920.681174221, 0.0, -129031.286393, 0.0
combULS03_b, 909, 0, -829.186026974, 199993.614299, 1185.83901871, 0.0, -142524.104314, 0.0
combULS03_b, 909, 1, -220.538341888, -200784.072665, 1185.83901871, 0.0, -142432.801955, 0.0
combULS03_b, 910, 0, -577.682030102, 113134.070174, 734.180223337, 0.0, -62985.577545, 0.0
combULS03_b, 910, 1, 464.399187059, -74218.2362176, 734.180223337, 0.0, -108100.133284, 0.0
combULS03_b, 911, 0, -183.86149908, 34982.7139846, 313.110829826, 0.0, -18017.4089546, 0.0
combULS03_b, 911, 1, 906.511087783, -30279.9805262, 313.110829826, 0.0, -79237.7906881, 0.0
combULS03_b, 912, 0, -4419.73981522, 742814.364007, 2575.375758, 0.0, -329287.578443, 0.0
combULS03_b, 912, 1, -534.867568728, -738391.737845, 2575.375758, 0.0, -325254.39036, 0.0
combULS03_b, 913, 0, -2220.36761876, 300320.861331, 846.299123549, 0.0, -130382.785059, 0.0
combULS03_b, 913, 1, 682.48744708, -67256.8852731, 846.299123549, 0.0, -205059.517721, 0.0
combULS03_b, 914, 0, -1013.11468011, 140189.947201, 352.508215765, 0.0, -43807.4183676, 0.0
combULS03_b, 914, 1, 822.297950872, -31580.4414661, 352.508215765, 0.0, -130208.76204, 0.0
combULS03_b, 915, 0, -265.792174869, 39111.6700071, 140.685148479, 0.0, -10304.6760764, 0.0
combULS03_b, 915, 1, 1307.91456071, -12034.3295017, 140.685148479, 0.0, -97257.6905436, 0.0
combULS03_b, 917, 0, -3361.92896011, 684504.050972, -1969.99192239, 0.0, -303414.296536, 0.0
combULS03_b, 917, 1, -428.017611643, 681201.2328, -1969.99192239, 0.0, -300402.310804, 0.0
combULS03_b, 918, 0, -1688.53221039, 276623.230338, -647.724260001, 0.0, -120072.127278, 0.0
combULS03_b, 918, 1, 519.28412554, 61761.4191046, -647.724260001, 0.0, -189227.809116, 0.0
combULS03_b, 919, 0, -770.517822544, 129126.171382, -269.919294417, 0.0, -40327.0194898, 0.0
combULS03_b, 919, 1, 624.856474098, 29070.0002371, -269.919294417, 0.0, -120083.492453, 0.0
combULS03_b, 920, 0, -202.104550271, 36011.5527694, -107.614575437, 0.0, -9488.0909013, 0.0
combULS03_b, 920, 1, 994.195493567, 11075.259624, -107.614575437, 0.0, -89688.8740777, 0.0
combULS03_b, 921, 0, 88.2600374812, 59935.1345478, -703.898664466, 0.0, -188957.337267, 0.0
combULS03_b, 921, 1, -149.730198945, 275007.570075, -703.898664466, 0.0, -119062.827782, 0.0
combULS03_b, 922, 0, -631.314557793, 184430.250748, -907.088327152, 0.0, -131467.479194, 0.0
combULS03_b, 922, 1, -171.655075267, 185020.565226, -907.088327152, 0.0, -131399.294572, 0.0
combULS03_b, 923, 0, -439.605587259, 104252.397921, -560.783815125, 0.0, -58070.1210221, 0.0
combULS03_b, 923, 1, 352.818553828, 68346.5540453, -560.783815125, 0.0, -99723.3591837, 0.0
combULS03_b, 924, 0, -139.871103936, 32221.9941406, -238.974931372, 0.0, -16612.536533, 0.0
combULS03_b, 924, 1, 689.00219281, 27871.0143819, -238.974931372, 0.0, -73084.1901753, 0.0
combULS03_b, 925, 0, -19.6019797494, 28482.7039718, -312.476754329, 0.0, -119743.85477, 0.0
combULS03_b, 925, 1, -79.3116595005, 128245.928065, -312.476754329, 0.0, -39800.1195192, 0.0
combULS03_b, 926, 0, -22.6472605522, 67761.0211341, -434.061793777, 0.0, -99601.1968829, 0.0
combULS03_b, 926, 1, -84.8333248515, 104042.670948, -434.061793777, 0.0, -57842.635199, 0.0
combULS03_b, 927, 0, -137.480803949, 67472.4816447, -437.144184756, 0.0, -56063.4974055, 0.0
combULS03_b, 927, 1, 92.6758343913, 67603.2477616, -437.144184756, 0.0, -56042.4476321, 0.0
combULS03_b, 928, 0, -70.4016420344, 25863.7971107, -204.85971169, 0.0, -17519.4691818, 0.0
combULS03_b, 928, 1, 304.799004413, 30970.0897217, -204.85971169, 0.0, -40570.9598335, 0.0
combULS03_b, 929, 0, 19.4223703422, 11050.8966321, -107.576202039, 0.0, -89383.4321155, 0.0
combULS03_b, 929, 1, -14.2432026509, 35688.4017516, -107.576202039, 0.0, -9321.74182223, 0.0
combULS03_b, 930, 0, 2.31196409042, 27731.1124071, -155.970927172, 0.0, -72953.5654734, 0.0
combULS03_b, 930, 1, -20.0911927466, 32053.3241834, -155.970927172, 0.0, -16510.7434481, 0.0
combULS03_b, 931, 0, -57.1757308546, 30899.0896878, -164.030699191, 0.0, -40553.0470904, 0.0
combULS03_b, 931, 1, 20.0800644152, 25813.4783109, -164.030699191, 0.0, -17488.827026, 0.0
combULS03_b, 932, 0, -55.971134208, 15659.210215, -67.5117114838, 0.0, -10769.6674364, 0.0
combULS03_b, 932, 1, 62.9819612559, 15641.1212147, -67.5117114838, 0.0, -10765.0047094, 0.0
combULS03_b, 934, 0, 202.004460376, -35260.1043227, -106.819583603, 0.0, -9309.84442276, 0.0
combULS03_b, 934, 1, -994.078777081, 10773.5580446, -106.819583603, 0.0, -89173.6998835, 0.0
combULS03_b, 935, 0, 769.950720726, -126874.261413, -267.608906636, 0.0, -39436.9697088, 0.0
combULS03_b, 935, 1, -625.019062441, 28458.4452002, -267.608906636, 0.0, -119460.834619, 0.0
combULS03_b, 936, 0, 1687.46802953, -271778.46623, -642.520872403, 0.0, -117801.640302, 0.0
combULS03_b, 936, 1, -518.643737271, 59030.2432769, -642.520872403, 0.0, -189379.79018, 0.0
combULS03_b, 937, 0, 3358.84660194, -675535.638627, -1955.43359491, 0.0, -299520.326481, 0.0
combULS03_b, 937, 1, 403.092096931, 678911.84522, -1955.43359491, 0.0, -302599.238354, 0.0
combULS03_b, 938, 0, 139.725924237, -31650.1257068, -237.824582732, 0.0, -16498.6071884, 0.0
combULS03_b, 938, 1, -689.003997916, 27172.6315955, -237.824582732, 0.0, -72772.9354577, 0.0
combULS03_b, 939, 0, 438.988424903, -102814.863145, -557.579565347, 0.0, -57599.2596099, 0.0
combULS03_b, 939, 1, -352.996247024, 67030.3161456, -557.579565347, 0.0, -99477.1486931, 0.0
combULS03_b, 940, 0, 630.058664262, -183111.803215, -900.384904276, 0.0, -130994.254135, 0.0
combULS03_b, 940, 1, 166.976987675, 182508.371984, -900.384904276, 0.0, -131063.953814, 0.0
combULS03_b, 941, 0, -84.4106475035, -60897.1077662, -699.113498843, 0.0, -189656.271897, 0.0
combULS03_b, 941, 1, 137.209539252, 273430.026366, -699.113498843, 0.0, -118833.366372, 0.0
combULS03_b, 942, 0, 70.5525237189, -25526.2581796, -203.648640757, 0.0, -17498.3826277, 0.0
combULS03_b, 942, 1, -305.2314934, 30337.2836778, -203.648640757, 0.0, -40500.5519358, 0.0
combULS03_b, 943, 0, 138.172013998, -66866.3025844, -433.913669886, 0.0, -55964.6988768, 0.0
combULS03_b, 943, 1, -93.6981551469, 66732.6308523, -433.913669886, 0.0, -55986.2163748, 0.0
combULS03_b, 944, 0, 25.2649342141, -67628.8595627, -429.914090483, 0.0, -99602.0254329, 0.0
combULS03_b, 944, 1, 81.5748604409, 103029.250239, -429.914090483, 0.0, -57831.8001542, 0.0
combULS03_b, 945, 0, 24.237425586, -29058.7911531, -310.483209538, 0.0, -119808.01903, 0.0
combULS03_b, 945, 1, 73.5984838395, 127774.063683, -310.483209538, 0.0, -39975.5773649, 0.0
combULS03_b, 946, 0, 56.4398460475, -15408.6830045, -67.0127969484, 0.0, -10767.5406956, 0.0
combULS03_b, 946, 1, -63.3988627751, 15427.1739413, -67.0127969484, 0.0, -10772.3070282, 0.0
combULS03_b, 947, 0, 59.4381667903, -30409.8613281, -162.515653663, 0.0, -40518.8626989, 0.0
combULS03_b, 947, 1, -20.6028247867, 25577.6950601, -162.515653663, 0.0, -17529.7056504, 0.0
combULS03_b, 948, 0, 2.79868322527, -27315.6421838, -154.202608441, 0.0, -72906.4626326, 0.0
combULS03_b, 948, 1, 19.0542439939, 31822.5435004, -154.202608441, 0.0, -16602.6621095, 0.0
combULS03_b, 949, 0, -12.0484059662, -10798.4623806, -106.780924507, 0.0, -89485.9287476, 0.0
combULS03_b, 949, 1, 12.7444730766, 35590.4357365, -106.780924507, 0.0, -9479.88976831, 0.0
combULS03_b, 951, 0, 55.9711340226, -15406.3321744, 67.5117114835, 0.0, -10767.6209327, 0.0
combULS03_b, 951, 1, -62.9819610716, -15424.4211747, 67.5117114835, 0.0, -10772.2836598, 0.0
combULS03_b, 952, 0, 57.1757304107, -30402.908122, 164.030699099, 0.0, -40518.0890643, 0.0
combULS03_b, 952, 1, -20.0800643002, -25573.9862179, 164.030699099, 0.0, -17529.4739535, 0.0
combULS03_b, 953, 0, -2.31196449214, -27307.9684273, 155.970927005, 0.0, -72903.0425986, 0.0
combULS03_b, 953, 1, 20.0911929404, -31816.2598703, 155.970927005, 0.0, -16601.4102658, 0.0
combULS03_b, 954, 0, -19.422370822, -10795.1473155, 107.576201547, 0.0, -89480.2680679, 0.0
combULS03_b, 954, 1, 14.2432027136, -35582.1789001, 107.576201547, 0.0, -9477.93121479, 0.0
combULS03_b, 955, 0, 70.4016419177, -25523.6674181, 204.859711782, 0.0, -17498.8317977, 0.0
combULS03_b, 955, 1, -304.799003969, -30331.9080882, 204.859711782, 0.0, -40500.1763213, 0.0
combULS03_b, 956, 0, 137.480803285, -66856.7363375, 437.144184756, 0.0, -55964.0810136, 0.0
combULS03_b, 956, 1, -92.6758337266, -66725.9702207, 437.144184756, 0.0, -55985.130787, 0.0
combULS03_b, 957, 0, 22.6472595377, -67614.3968794, 434.061792989, 0.0, -99599.3200979, 0.0
combULS03_b, 957, 1, 84.8333252642, -103013.454758, 434.061792989, 0.0, -57826.6263786, 0.0
combULS03_b, 958, 0, 19.6019805815, -29052.0714508, 312.476753801, 0.0, -119801.177332, 0.0
combULS03_b, 958, 1, 79.3116598865, -127749.319934, 312.476753801, 0.0, -39965.7975917, 0.0
combULS03_b, 959, 0, 139.871103742, -31647.589913, 238.974931538, 0.0, -16499.617181, 0.0
combULS03_b, 959, 1, -689.002192408, -27168.0664525, 238.974931538, 0.0, -72772.4178967, 0.0
combULS03_b, 960, 0, 439.605586848, -102803.727785, 560.783815913, 0.0, -57599.1405555, 0.0
combULS03_b, 960, 1, -352.818552813, -67028.8639682, 560.783815913, 0.0, -99477.1577972, 0.0
combULS03_b, 961, 0, 631.314555094, -183084.1995, 907.088327152, 0.0, -130990.569446, 0.0
combULS03_b, 961, 1, 171.655077964, -182493.885022, 907.088327152, 0.0, -131058.754067, 0.0
combULS03_b, 962, 0, -88.2600423722, -60867.0978941, 703.898659318, 0.0, -189657.941849, 0.0
combULS03_b, 962, 1, 149.730199989, -273376.792609, 703.898659318, 0.0, -118808.4185, 0.0
combULS03_b, 963, 0, 202.104550208, -35259.0278824, 107.614575931, 0.0, -9311.58213573, 0.0
combULS03_b, 963, 1, -994.195493088, -10770.7843236, 107.614575931, 0.0, -89174.8261057, 0.0
combULS03_b, 964, 0, 770.517822159, -126869.076617, 269.919294946, 0.0, -39438.8976211, 0.0
combULS03_b, 964, 1, -624.856474929, -28464.7751855, 269.919294946, 0.0, -119461.539649, 0.0
combULS03_b, 965, 0, 1688.53220934, -271761.132346, 647.724265149, 0.0, -117799.119004, 0.0
combULS03_b, 965, 1, -519.28412065, -59040.8133372, 647.724265149, 0.0, -189387.47, 0.0
combULS03_b, 966, 0, 3361.9289551, -675510.483078, 1969.99192239, 0.0, -299544.46609, 0.0
combULS03_b, 966, 1, 428.017616644, -678813.30125, 1969.99192239, 0.0, -302556.451821, 0.0
combULS03_b, 968, 0, 12.0484064441, 11047.581567, 106.780924015, 0.0, -89377.7714358, 0.0
combULS03_b, 968, 1, -12.7444731398, -35680.1449153, 106.780924015, 0.0, -9319.78326872, 0.0
combULS03_b, 969, 0, -2.79868282233, 27723.4386506, 154.202608275, 0.0, -72950.1454393, 0.0
combULS03_b, 969, 1, -19.0542441881, -32047.0405533, 154.202608275, 0.0, -16509.4916045, 0.0
combULS03_b, 970, 0, -59.4381663444, 30892.1364817, 162.515653573, 0.0, -40552.2734559, 0.0
combULS03_b, 970, 1, 20.6028246716, -25809.7694687, 162.515653573, 0.0, -17488.5953292, 0.0
combULS03_b, 971, 0, -56.4398458645, 15656.8593849, 67.0127969494, 0.0, -10769.7476735, 0.0
combULS03_b, 971, 1, 63.3988625906, -15638.3684482, 67.0127969494, 0.0, -10764.981341, 0.0
combULS03_b, 972, 0, -24.2374264202, 28475.9842695, 310.483209011, 0.0, -119737.013072, 0.0
combULS03_b, 972, 1, -73.5984842266, -128221.184316, 310.483209011, 0.0, -39790.339746, 0.0
combULS03_b, 973, 0, -25.2649331988, 67746.5584507, 429.914089695, 0.0, -99598.4915479, 0.0
combULS03_b, 973, 1, -81.5748608536, -104026.875468, 429.914089695, 0.0, -57837.4614234, 0.0
combULS03_b, 974, 0, -138.172013333, 67462.9153979, 433.913669885, 0.0, -56062.8795424, 0.0
combULS03_b, 974, 1, 93.6981544829, -67596.58713, 433.913669885, 0.0, -56041.3620443, 0.0
combULS03_b, 975, 0, -70.5525236057, 25861.2063492, 203.648640849, 0.0, -17519.9183518, 0.0
combULS03_b, 975, 1, 305.231492955, -30964.714132, 203.648640849, 0.0, -40570.584219, 0.0
combULS03_b, 976, 0, 84.4106523908, 59905.1246756, 699.113493695, 0.0, -188959.007219, 0.0
combULS03_b, 976, 1, -137.209540296, -274954.336317, 699.113493695, 0.0, -119037.87991, 0.0
combULS03_b, 977, 0, -630.058661566, 184402.647033, 900.384904274, 0.0, -131463.794505, 0.0
combULS03_b, 977, 1, -166.976990373, -185006.078264, 900.384904274, 0.0, -131394.094825, 0.0
combULS03_b, 978, 0, -438.98842449, 104241.262561, 557.579566133, 0.0, -58070.0019678, 0.0
combULS03_b, 978, 1, 352.99624601, -68345.1018679, 557.579566133, 0.0, -99723.3682877, 0.0
combULS03_b, 979, 0, -139.725924043, 32219.4583468, 237.824582898, 0.0, -16613.5465255, 0.0
combULS03_b, 979, 1, 689.003997513, -27866.4492389, 237.824582898, 0.0, -73083.6726143, 0.0
combULS03_b, 980, 0, -3358.84659694, 684478.895423, 1955.43359491, 0.0, -303438.436144, 0.0
combULS03_b, 980, 1, -403.092101931, -681102.68883, 1955.43359491, 0.0, -300359.524271, 0.0
combULS03_b, 981, 0, -1687.46802849, 276605.896453, 642.52087755, 0.0, -120069.60598, 0.0
combULS03_b, 981, 1, 518.643732383, -61771.989165, 642.52087755, 0.0, -189235.488936, 0.0
combULS03_b, 982, 0, -769.950720339, 129120.986586, 267.608907164, 0.0, -40328.9474021, 0.0
combULS03_b, 982, 1, 625.019063274, -29076.3302224, 267.608907164, 0.0, -120084.197484, 0.0
combULS03_b, 983, 0, -202.004460315, 36010.4763291, 106.819584094, 0.0, -9489.82861426, 0.0
combULS03_b, 983, 1, 994.0787766, -11072.485903, 106.819584094, 0.0, -89690.0002999, 0.0
combULS03_b, 985, 0, 2833.7817548, 554779.528956, 1704.69636058, 0.0, -256537.022442, 0.0
combULS03_b, 985, 1, 322.397211852, 557726.49482, 1704.69636058, 0.0, -258830.587512, 0.0
combULS03_b, 986, 0, 1229.34730259, 192840.810657, 559.226223989, 0.0, -78470.3484591, 0.0
combULS03_b, 986, 1, -597.70142518, 44183.281033, 559.226223989, 0.0, -149648.407466, 0.0
combULS03_b, 987, 0, 317.654080374, 49184.0177811, 184.895508218, 0.0, -15818.8920039, 0.0
combULS03_b, 987, 1, -1019.98606484, 13084.6125051, 184.895508218, 0.0, -92080.6169455, 0.0
combULS03_b, 988, 0, -120.467444386, 46607.7196299, 584.488901859, 0.0, -150159.969753, 0.0
combULS03_b, 988, 1, 89.1772580299, 194080.957052, 584.488901859, 0.0, -79181.1203846, 0.0
combULS03_b, 989, 0, 402.710411248, 137058.722367, 743.642868827, 0.0, -93593.3668442, 0.0
combULS03_b, 989, 1, 23.6558372607, 136505.19208, 743.642868827, 0.0, -93651.5298182, 0.0
combULS03_b, 990, 0, 164.477432103, 44898.0086175, 337.716639963, 0.0, -27487.0349049, 0.0
combULS03_b, 990, 1, -551.298008952, 33534.8387148, 337.716639963, 0.0, -65551.3671496, 0.0
combULS03_b, 991, 0, -1.83923541889, 13143.8867765, 164.226769635, 0.0, -92470.598163, 0.0
combULS03_b, 991, 1, 32.1351541703, 49641.0194539, 164.226769635, 0.0, -16120.0743582, 0.0
combULS03_b, 992, 0, -5.84635622064, 33758.0139309, 239.959547149, 0.0, -65653.7821525, 0.0
combULS03_b, 992, 1, 4.63963061678, 45100.8764779, 239.959547149, 0.0, -27638.2362601, 0.0
combULS03_b, 993, 0, 59.788013694, 25074.9617596, 150.819623188, 0.0, -21035.2460269, 0.0
combULS03_b, 993, 1, -110.608164296, 25092.0494315, 150.819623188, 0.0, -21046.3412162, 0.0
combULS03_b, 995, 0, -317.760225877, -50258.9819778, 185.43036408, 0.0, -16170.2569112, 0.0
combULS03_b, 995, 1, 1019.9974336, 13410.4349408, 185.43036408, 0.0, -92800.7643342, 0.0
combULS03_b, 996, 0, -1229.64370164, -196725.335105, 561.129272794, 0.0, -80020.8044607, 0.0
combULS03_b, 996, 1, 598.096206718, 47118.6503792, 561.129272794, 0.0, -150132.073888, 0.0
combULS03_b, 997, 0, -2834.84479806, -563358.4978, 1710.247104, 0.0, -259983.322868, 0.0
combULS03_b, 997, 1, -331.611154015, 560440.624969, 1710.247104, 0.0, -257712.400328, 0.0
combULS03_b, 998, 0, -164.493384013, -45694.1341666, 338.498500284, 0.0, -27732.3102134, 0.0
combULS03_b, 998, 1, 551.319927744, 34448.5735114, 338.498500284, 0.0, -65812.2631397, 0.0
combULS03_b, 999, 0, -402.789441093, -138051.209807, 746.06427997, 0.0, -94027.2778198, 0.0
combULS03_b, 999, 1, -24.9651189683, 138599.275532, 746.06427997, 0.0, -93969.6890423, 0.0
combULS03_b, 1000, 0, 122.411126883, -44718.1463219, 586.309958626, 0.0, -149625.561845, 0.0
combULS03_b, 1000, 1, -93.1741699238, 195497.431682, 586.309958626, 0.0, -79317.0494167, 0.0
combULS03_b, 1001, 0, -59.4287575349, -25488.1113088, 151.310714184, 0.0, -21077.7426475, 0.0
combULS03_b, 1001, 1, 110.414386065, 25471.1923298, 151.310714184, 0.0, -21066.7569921, 0.0
combULS03_b, 1002, 0, 7.63858186715, -34227.6015253, 241.058685916, 0.0, -65710.8591981, 0.0
combULS03_b, 1002, 1, -5.17434886768, 45493.2690581, 241.058685916, 0.0, -27582.6015481, 0.0
combULS03_b, 1003, 0, 5.15508093736, -13351.7458369, 164.828707536, 0.0, -92414.6330887, 0.0
combULS03_b, 1003, 1, -33.1679741338, 49806.4919163, 164.828707536, 0.0, -15872.047889, 0.0
combULS03_b, 1005, 0, -59.7880137039, -25486.2305381, -150.819623189, 0.0, -21077.6413733, 0.0
combULS03_b, 1005, 1, 110.608164307, -25469.1428662, -150.819623189, 0.0, -21066.546184, 0.0
combULS03_b, 1006, 0, 5.8463562028, -34223.068866, -239.959547161, 0.0, -65709.5650013, 0.0
combULS03_b, 1006, 1, -4.63963061405, -45489.3198094, -239.959547161, 0.0, -27581.384839, 0.0
combULS03_b, 1007, 0, 1.83923542957, -13350.1295669, -164.22676964, 0.0, -92411.0607362, 0.0
combULS03_b, 1007, 1, -32.1351541683, -49801.1594647, -164.22676964, 0.0, -15870.3049134, 0.0
combULS03_b, 1008, 0, -164.477432103, -45692.1876698, -337.716639952, 0.0, -27732.5861941, 0.0
combULS03_b, 1008, 1, 551.298008973, -34446.2440821, -337.716639952, 0.0, -65811.9800042, 0.0
combULS03_b, 1009, 0, -402.710411297, -138040.821927, -743.642868826, 0.0, -94025.6995638, 0.0
combULS03_b, 1009, 1, -23.6558372086, -138594.352214, -743.642868826, 0.0, -93967.5365899, 0.0
combULS03_b, 1010, 0, 120.467444287, -44703.5851719, -584.488901963, 0.0, -149623.162577, 0.0
combULS03_b, 1010, 1, -89.1772580109, -195478.162167, -584.488901963, 0.0, -79309.3582475, 0.0
combULS03_b, 1011, 0, -317.65408037, -50258.1611375, -184.895508213, 0.0, -16171.4872677, 0.0
combULS03_b, 1011, 1, 1019.98606483, -13409.4038382, -184.895508213, 0.0, -92801.0419537, 0.0
combULS03_b, 1012, 0, -1229.34730261, -196718.308562, -559.226223886, 0.0, -80020.1301731, 0.0
combULS03_b, 1012, 1, 597.701425279, -47128.0237687, -559.226223886, 0.0, -150134.724864, 0.0
combULS03_b, 1013, 0, -2833.7817549, -563345.034126, -1704.69636058, 0.0, -259988.869731, 0.0
combULS03_b, 1013, 1, -322.397211752, -560398.068263, -1704.69636058, 0.0, -257695.304661, 0.0
combULS03_b, 1015, 0, -5.1550809486, 13142.2705065, -164.828707541, 0.0, -92467.0258105, 0.0
combULS03_b, 1015, 1, 33.1679741314, -49635.6870024, -164.828707541, 0.0, -16118.3313826, 0.0
combULS03_b, 1016, 0, -7.63858184965, 33753.4812716, -241.058685928, 0.0, -65652.4879557, 0.0
combULS03_b, 1016, 1, 5.17434886424, -45096.9272292, -241.058685928, 0.0, -27637.019551, 0.0
combULS03_b, 1017, 0, 59.4287575462, 25073.0809889, -151.310714184, 0.0, -21035.1447527, 0.0
combULS03_b, 1017, 1, -110.414386075, -25089.999968, -151.310714184, 0.0, -21046.1304081, 0.0
combULS03_b, 1018, 0, -122.411126786, 46593.1584799, -586.30995873, 0.0, -150157.570485, 0.0
combULS03_b, 1018, 1, 93.1741699041, -194061.687537, -586.30995873, 0.0, -79173.4292154, 0.0
combULS03_b, 1019, 0, 402.789441145, 137048.334487, -746.06427997, 0.0, -93591.7885883, 0.0
combULS03_b, 1019, 1, 24.9651189155, -136500.268762, -746.06427997, 0.0, -93649.3773658, 0.0
combULS03_b, 1020, 0, 164.493384017, 44896.0621206, -338.498500273, 0.0, -27487.3108857, 0.0
combULS03_b, 1020, 1, -551.319927764, -33532.5092855, -338.498500273, 0.0, -65551.084014, 0.0
combULS03_b, 1021, 0, 2834.84479816, 554766.065282, -1710.247104, 0.0, -256542.569304, 0.0
combULS03_b, 1021, 1, 331.611153912, -557683.938113, -1710.247104, 0.0, -258813.491845, 0.0
combULS03_b, 1022, 0, 1229.64370166, 192833.784113, -561.12927269, 0.0, -78469.6741715, 0.0
combULS03_b, 1022, 1, -598.096206817, -44192.6544226, -561.12927269, 0.0, -149651.058442, 0.0
combULS03_b, 1023, 0, 317.760225883, 49183.1969409, -185.430364072, 0.0, -15820.1223604, 0.0
combULS03_b, 1023, 1, -1019.99743359, -13083.5814025, -185.430364072, 0.0, -92080.8945651, 0.0
combULS03_b, 1025, 0, 9570.94849518, 495713.118299, 5762.9859967, 0.0, -228849.975012, 0.0
combULS03_b, 1025, 1, 1099.14021082, 505904.845194, 5762.9859967, 0.0, -236410.412285, 0.0
combULS03_b, 1026, 0, 4151.85170586, 169638.620253, 1890.61285607, 0.0, -68645.0134752, 0.0
combULS03_b, 1026, 1, -2018.75996871, 36248.3362205, 1890.61285607, 0.0, -135072.48911, 0.0
combULS03_b, 1027, 0, 1072.84050241, 42517.3980907, 624.974906517, 0.0, -13575.4324751, 0.0
combULS03_b, 1027, 1, -3444.26418776, 10494.1462792, 624.974906517, 0.0, -82248.2673034, 0.0
combULS03_b, 1028, 0, -409.006567745, 46037.3327788, 1975.78402039, 0.0, -137104.356693, 0.0
combULS03_b, 1028, 1, 305.665521285, 173733.744635, 1975.78402039, 0.0, -71161.5061286, 0.0
combULS03_b, 1029, 0, 1360.04449648, 125292.01425, 2513.93478052, 0.0, -84351.1270781, 0.0
combULS03_b, 1029, 1, 81.440791332, 123200.499784, 2513.93478052, 0.0, -84689.9064468, 0.0
combULS03_b, 1030, 0, 555.457949263, 39981.262514, 1141.31355578, 0.0, -24607.9759315, 0.0
combULS03_b, 1030, 1, -1861.59945512, 28254.1819192, 1141.31355578, 0.0, -59579.0453563, 0.0
combULS03_b, 1031, 0, -9.94521566569, 10426.2544106, 555.220337233, 0.0, -83713.9220703, 0.0
combULS03_b, 1031, 1, 109.687826532, 44047.9156906, 555.220337233, 0.0, -14692.9868918, 0.0
combULS03_b, 1032, 0, -21.7828198539, 28940.8212667, 811.534938582, 0.0, -59948.6729029, 0.0
combULS03_b, 1032, 1, 16.2941665597, 40758.2322278, 811.534938582, 0.0, -25239.8160001, 0.0
combULS03_b, 1033, 0, 201.481190765, 22380.3711972, 509.852878163, 0.0, -19633.5618611, 0.0
combULS03_b, 1033, 1, -373.254711584, 22486.6649062, 509.852878163, 0.0, -19701.3214534, 0.0
combULS03_b, 1035, 0, -1072.96054674, -46033.2818509, 625.579702146, 0.0, -14750.0537923, 0.0
combULS03_b, 1035, 1, 3444.27705524, 11310.7698654, 625.579702146, 0.0, -84911.9806695, 0.0
combULS03_b, 1036, 0, -4152.18692037, -182921.144998, 1892.76485911, 0.0, -73961.6082815, 0.0
combULS03_b, 1036, 1, 2019.20641864, 47390.7948459, 1892.76485911, 0.0, -137393.293894, 0.0
combULS03_b, 1037, 0, -9572.15071511, -526680.521394, 5769.26312724, 0.0, -240917.330202, 0.0
combULS03_b, 1037, 1, -1109.56001109, 516522.309205, 5769.26312724, 0.0, -233381.754843, 0.0
combULS03_b, 1038, 0, -555.476016596, -42774.5973069, 1142.19768718, 0.0, -25575.9777815, 0.0
combULS03_b, 1038, 1, 1861.62427147, 31251.6103678, 1142.19768718, 0.0, -60614.8279762, 0.0
combULS03_b, 1039, 0, -1360.13396064, -128587.365119, 2516.67299588, 0.0, -86157.2144255, 0.0
combULS03_b, 1039, 1, -82.9214145016, 130672.001801, 2516.67299588, 0.0, -85819.5491066, 0.0
combULS03_b, 1040, 0, 411.204477421, -37633.9886461, 1977.84335466, 0.0, -135368.10795, 0.0
combULS03_b, 1040, 1, -310.1855012, 178839.487116, 1977.84335466, 0.0, -71453.3909196, 0.0
combULS03_b, 1041, 0, -201.07497671, -23836.9656457, 510.408217542, 0.0, -19854.747232, 0.0
combULS03_b, 1041, 1, 373.035595816, 23731.0214754, 510.408217542, 0.0, -19787.2104618, 0.0
combULS03_b, 1042, 0, 23.8094116345, -30567.2289808, 812.777878963, 0.0, -60246.4159211, 0.0
combULS03_b, 1042, 1, -16.8988601837, 42000.182598, 812.777878963, 0.0, -24946.2154701, 0.0
combULS03_b, 1043, 0, 13.6947247122, -11378.4384768, 555.901027914, 0.0, -83451.1455951, 0.0
combULS03_b, 1043, 1, -110.855809735, 44507.7972399, 555.901027914, 0.0, -13636.1743669, 0.0
combULS03_b, 1045, 0, -201.481190893, -23834.916291, -509.852878164, 0.0, -19854.6057797, 0.0
combULS03_b, 1045, 1, 373.254711712, -23728.622582, -509.852878164, 0.0, -19786.8461874, 0.0
